CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
800,1000,LONDON SOUTH BANK UNIVERSITY,United Kingdom,M,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,68.0,253.0,95.1,79.0,15.3,51.497843,-0.101855,2019,-1.805480940805454,2.8292311934739374,blue
800,750,MANIPAL UNIVERSITY,India,L,FC,HI,4,B,0.0,0,0.0,0,52.3,293,0.0,0,0.0,0.0,0.0,0.0,15.3,13.354717,74.78514200000001,2019,-2.1733786091482497,-0.7140333003616136,blue
800,750,MIDDLESEX UNIVERSITY,United Kingdom,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,84.3,194.0,50.7,288.0,15.3,51.58959,-0.228408,2019,-1.7296837072618334,2.2898909638262817,blue
800,800,NAGOYA INSTITUTE OF TECHNOLOGY (NIT),Japan,M,SP,VH,5,A,0.0,0,0.0,0,0.0,0,45.4,276,0.0,0.0,0.0,0.0,15.3,35.366517,137.113048,2019,-1.986972866727383,-1.0118399886639566,blue
800,1000,NATIONAL UNIVERSITY LVIV POLYTECHNIC,Ukraine,L,CO,HI,5,A,0.0,0,0.0,0,50.1,304,0.0,0,0.0,0.0,0.0,0.0,15.3,49.825183,24.038971,2019,-2.3580678751776487,-1.258342781713367,blue
800,1000,NEW JERSEY INSTITUTE OF TECHNOLOGY (NJIT),United States,M,CO,VH,5,A,0.0,0,0.0,0,0.0,0,23.8,496,20.9,520.0,67.3,205.0,15.3,40.742124,-74.178891,2019,-1.8143953929339127,0.4191502095358075,blue
800,1000,OKLAHOMA STATE UNIVERSITY,United States,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,22.0,516,33.5,431.0,0.0,0.0,15.3,36.127598,-97.0744785,2019,-2.252630102302655,-0.4593400849821936,blue
800,800,PARIS LODRON UNIVERSITÄT SALZBURG,Austria,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,97.3,61.0,15.3,47.80441875,13.0435565,2019,-1.4956148995876446,1.0597328054355426,blue
800,750,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,Chile,L,FC,MD,4,B,20.5,397,28.1,348,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,-33.044658,-71.60575399999999,2019,-1.913615695851068,-0.579196823331388,blue
800,700,RIGA TECHNICAL UNIVERSITY,Latvia,M,CO,VH,5,A,0.0,0,23.9,401,26.8,541,0.0,0,15.9,582.0,28.7,443.0,15.3,56.9392455,24.1562905,2019,-1.5523842919373012,-0.5572649478464531,blue
800,1000,SLOVAK UNIVERSITY OF TECHNOLOGY IN BRATISLAVA,Slovakia,L,FO,VH,4,A,0.0,0,0.0,0,47.1,328,0.0,0,0.0,0.0,0.0,0.0,15.3,48.150757,17.114381,2019,-2.508891599532989,-0.6039480745526654,blue
800,750,SOPHIA UNIVERSITY,Japan,L,CO,HI,5,B,0.0,0,18.9,480,24.7,573,0.0,0,34.7,420.0,22.8,488.0,15.3,35.686804249999994,139.734257,2019,-1.6060959762180798,-0.3332973516233639,blue
800,1000,SUMY STATE UNIVERSITY,Ukraine,M,CO,HI,3,A,0.0,0,0.0,0,48.3,314,0.0,0,0.0,0.0,34.2,393.0,15.3,50.890101,34.754395,2019,-2.374147545364817,0.5703011297266445,blue
800,750,TOKYO UNIVERSITY OF SCIENCE,Japan,L,FO,VH,4,B,0.0,0,0.0,0,0.0,0,24.8,482,0.0,0.0,0.0,0.0,15.3,33.9568695,131.18768849999998,2019,-2.277969540774074,-0.4082871102356234,blue
800,800,UNIVERSIDAD AUTÓNOMA METROPOLITANA (UAM),Mexico,XL,FC,HI,3,A,22.4,367,18.0,496,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,19.503249,-99.185728,2019,-2.1993103012932926,0.0739576755132785,blue
800,700,UNIVERSIDAD CENTRAL DE VENEZUELA (UCV),Venezuela,XL,FC,MD,5,A,18.8,435,31.1,308,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,10.077578,-69.307358,2019,-1.7116578960328408,-1.2265609981564356,blue
800,1000,UNIVERSIDAD DE GUADALAJARA (UDG),Mexico,XL,FC,MD,5,A,17.9,460,0.0,0,28.8,513,0.0,0,0.0,0.0,0.0,0.0,15.3,20.693495,-103.419359,2019,-2.2575552743616507,-1.2487516194123744,blue
800,1000,UNIVERSIDAD DE LAS AMÉRICAS PUEBLA (UDLAP),Mexico,M,FC,MD,4,B,0.0,0,19.5,472,31.4,486,0.0,0,47.9,336.0,0.0,0.0,15.3,19.0540185,-98.2818995,2019,-2.0615307514155456,0.1879958470434952,blue
800,1000,UNIVERSIDAD NACIONAL COSTA RICA,Costa Rica,L,CO,MD,3,A,0.0,0,24.3,398,32.9,464,0.0,0,0.0,0.0,0.0,0.0,15.3,9.379735,-83.691559,2019,-2.4429227403067006,0.0873615364723426,blue
800,1000,UNIVERSIDAD PANAMERICANA (UP),Mexico,M,FO,MD,4,B,0.0,0,19.7,466,45.5,338,0.0,0,0.0,0.0,0.0,0.0,15.3,20.681759,-103.442967,2019,-2.280098541000649,-0.6146169430022155,blue
800,700,"UNIVERSIDADE CATÓLICA PORTUGUESA, LISBOA",Portugal,M,FC,MD,3,B,0.0,0,26.8,365,0.0,0,0.0,0,0.0,0.0,20.4,519.0,15.3,38.74906,-9.165879,2019,-2.134799965519788,0.4889158645467393,blue
800,700,UNIVERSIDADE DE BRASÍLIA,Brazil,XL,FC,HI,4,A,22.5,366,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,-15.765206,-47.868859,2019,-2.1683142850453176,-0.579809751976881,blue
800,800,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Brazil,XL,FC,HI,4,A,18.8,431,0.0,0,24.1,583,0.0,0,0.0,0.0,0.0,0.0,15.3,-27.599142,-48.520998500000005,2019,-2.1688739837117907,-0.6559509516577527,blue
800,750,UNIVERSITÀ CA' FOSCARI VENEZIA,Italy,L,FO,VH,5,A,0.0,0,23.3,409,0.0,0,21.2,528,24.3,494.0,0.0,0.0,15.3,45.4345555,12.3263005,2019,-1.740208935303624,-0.7042179767771533,blue
800,800,UNIVERSITÀ DEGLI STUDI DI PERUGIA,Italy,L,FC,HI,5,A,0.0,0,0.0,0,0.0,0,44.2,288,0.0,0.0,0.0,0.0,15.3,43.11572,12.386359,2019,-1.9998567819672248,-1.0128994346614306,blue
800,800,UNIVERSITI TEKNOLOGI MARA (UITM),Malaysia,XL,CO,VH,4,A,18.1,454,26.3,369,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,3.067881,101.497656,2019,-2.0290127228118444,-0.5468421223836534,blue
800,750,UNIVERSITY OF BRIGHTON,United Kingdom,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,61.7,280.0,61.9,230.0,15.3,50.845093,-0.118624,2019,-1.7973653132386354,2.1251137413780268,blue
800,750,UNIVERSITY OF CENTRAL FLORIDA,United States,XL,FC,HI,4,A,0.0,0,0.0,0,0.0,0,25.7,470,16.1,581.0,0.0,0.0,15.3,28.6014075,-81.20134150000001,2019,-2.1604168967482456,-0.1635084441687741,blue
800,1000,UNIVERSITY OF ELECTRONIC SCIENCE AND TECHNOLOGY OF CHINA,China,XL,CO,VH,4,A,0.0,0,0.0,0,34.2,442,22.7,511,25.1,488.0,0.0,0.0,15.3,30.675937,104.100308,2019,-2.188443851259665,-0.1335212341112069,blue
800,800,UNIVERSITY OF HERTFORDSHIRE,United Kingdom,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,59.3,296.0,79.1,154.0,15.3,51.753379,-0.2424425,2019,-1.744535492653434,2.37802743392366,blue
800,750,UNIVERSITY OF KWAZULU0NATAL,South Africa,XL,FC,HI,3,A,0.0,0,0.0,0,0.0,0,20.1,549,49.2,331.0,0.0,0.0,15.3,-29.851261,31.007429,2019,-2.128282087159873,0.971267123938108,blue
800,800,UNIVERSITY OF NEW HAMPSHIRE,United States,L,CO,HI,5,A,0.0,0,0.0,0,26.7,543,30.3,425,0.0,0.0,0.0,0.0,15.3,43.1359435,-70.93239750000001,2019,-1.959766168477784,-1.170081885692868,blue
800,800,UNIVERSITY OF SALFORD,United Kingdom,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,31.2,443.0,68.6,198.0,15.3,53.473027,-2.297551,2019,-1.8818197991269288,1.14747634852842,blue
800,800,UNIVERSITY OF SOUTHERN QUEENSLAND,Australia,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,21.4,526,71.5,243.0,20.7,513.0,15.3,-27.603528,151.9319815,2019,-1.740246794455416,1.0170612039651992,blue
1000,1000,ADAM MICKIEWICZ UNIVERSITY,Poland,XL,CO,HI,4,A,0.0,0,0.0,0,23.5,596,0.0,0,0.0,0.0,0.0,0.0,14.2,52.409538,16.931992,2019,-2.9419263878853408,-0.4284667138662906,blue
1000,1000,AGH UNIVERSITY OF SCIENCE AND TECHNOLOGY,Poland,L,CO,VH,5,A,0.0,0,0.0,0,35.0,435,0.0,0,,0.0,0.0,0.0,14.2,50.0587164318,19.920912983,2019,-2.4797474941096835,-0.5611922667748156,blue
1000,1000,AJMAN UNIVERSITY,United Arab Emirates,M,CO,MD,3,C,0.0,0,0.0,0,0.0,0,0.0,0,100.0,5.0,100.0,6.0,14.2,25.412296,55.506576,2019,-1.820081663376799,3.43931215817848,blue
1000,1000,AL AKHAWAYN UNIVERSITY IFRANE,Morocco,S,FO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,90.9,159.0,0.0,0.0,14.2,31.70217,-6.3494,2019,-2.6289740355061704,1.714713922834885,blue
1000,1000,AL AZHAR UNIVERSITY,Egypt,XL,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,31.8,413.0,14.2,30.04083317,31.25749897,2019,-2.74919773446134,1.4095593645909323,blue
1000,800,ALEXANDRIA UNIVERSITY,Egypt,XL,FC,HI,4,A,0.0,0,32.9,289,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,30.0275,31.2103,2019,-2.4686089301547587,-0.3987339940859362,blue
1000,1000,ALEXANDRU IOAN CUZA UNIVERSITY,Romania,L,FO,VH,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,47.151726,27.587914,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,"ALIGARH MUSLIM UNIVERSITY (AMU), ALIGARH",India,L,CO,HI,5,A,0.0,0,0.0,0,32.8,467,0.0,0,,0.0,0.0,0.0,14.2,27.900383,78.072281,2019,-2.4953476610150043,-0.549252072888416,blue
1000,800,AL0IMAM MOHAMED IBN SAUD ISLAMIC UNIVERSITY,Saudi Arabia,XL,CO,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,90.1,163.0,0.0,0.0,14.2,24.4859,46.4247,2019,-2.2658723503943268,0.9989875061418644,blue
1000,1000,AMITY UNIVERSITY,India,L,CO,HI,2,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,23.1,484.0,14.2,28.3171,76.916,2019,-3.1948985785075568,1.3418278731748938,blue
1000,1000,AMRITA UNIVERSITY,India,L,FC,HI,2,B,0.0,0,0.0,0,35.5,425,0.0,0,51.4,325.0,0.0,0.0,14.2,10.900663064,76.90166306,2019,-2.771493189952551,1.561560751147234,blue
1000,1000,ANKARA ÜNIVERSITESI,Turkey,XL,FC,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,39.936699,32.830299,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,AOYAMA GAKUIN UNIVERSITY,Japan,L,CO,MD,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,35.65666404,139.706330508,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,ASSIUT UNIVERSITY,Egypt,XL,FC,HI,4,A,0.0,0,0.0,0,23.8,593,0.0,0,,0.0,0.0,0.0,14.2,27.18096,31.18368,2019,-2.688717295112129,0.1377067994170116,blue
1000,1000,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,Greece,M,FO,VH,4,A,0.0,0,32.2,293,0.0,0,17.8,584,0.0,0.0,0.0,0.0,14.2,37.989662708,23.725997096,2019,-2.5249422605300085,-0.3168408615108544,blue
1000,1000,AUBURN UNIVERSITY,United States,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,22.1,515,0.0,0.0,15.7,580.0,14.2,32.593357,-85.495163,2019,-2.624312928966413,-0.6704139068070358,blue
1000,1000,AUSTRALIAN CATHOLIC UNIVERSITY,Australia,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,34.3,427.0,33.6,400.0,14.2,-27.378,153.089,2019,-2.756965143804614,1.390110312233594,blue
1000,1000,BABES0BOLYAI UNIVERSITY,Romania,XL,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,46.767330264,23.587997648,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,BAKU STATE UNIVERSITY,Azerbaijan,L,FO,HI,4,A,0.0,0,0.0,0,38.4,398,0.0,0,0.0,0.0,0.0,0.0,14.2,40.3777,49.892,2019,-2.836270712026576,-0.5093343906423607,blue
1000,1000,BANARAS HINDU UNIVERSITY,India,L,FC,HI,5,A,0.0,0,0.0,0,0.0,0,18.8,571,0.0,0.0,0.0,0.0,14.2,25.267878,82.990494,2019,-2.7771657594653614,-0.922438371010694,blue
1000,1000,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,Bangladesh,M,SP,HI,3,A,0.0,0,32.3,292,0.0,0,0.0,0,,0.0,0.0,0.0,14.2,23.726996,90.392858,2019,-2.5933036642794027,0.8732601322080074,blue
1000,1000,BAYLOR UNIVERSITY,United States,L,CO,HI,5,B,0.0,0,0.0,0,0.0,0,16.9,597,0.0,0.0,0.0,0.0,14.2,31.55571,-97.12139,2019,-2.797565291928444,-0.9241158271733608,blue
1000,800,BELARUSIAN NATIONAL TECHNICAL UNIVERSITY,Belarus,L,SP,LO,4,A,0.0,0,20.3,459,39.0,394,0.0,0,0.0,0.0,0.0,0.0,14.2,53.91916299,27.588997644,2019,-2.3456517246625967,-0.5980232331433767,blue
1000,1000,BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA,Mexico,XL,FC,MD,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,19.033333,-98.183334,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,BINGHAMTON UNIVERSITY SUNY,United States,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,25.2,476,15.3,592.0,36.8,374.0,14.2,42.08925,-75.96989,2019,-2.460242252237148,0.5370887428151927,blue
1000,1000,BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE,India,M,CO,VH,5,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,15.387831782,73.873163174,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,BIRZEIT UNIVERSITY,Palestinian Territory,L,CO,MD,4,B,0.0,0,0.0,0,0.0,0,0.0,0,15.3,591.0,0.0,0.0,14.2,31.9552,35.1751,2019,-3.0060358060374743,-0.069063084771903,blue
1000,800,BRIGHAM YOUNG UNIVERSITY,United States,XL,CO,VH,5,B,0.0,0,26.3,370,0.0,0,23.3,505,0.0,0.0,0.0,0.0,14.2,40.25,-111.65,2019,-2.1693480105311846,-1.0097920813558914,blue
1000,800,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,Hungary,L,FO,VH,5,A,0.0,0,20.4,457,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,47.475498098,19.05333312,2019,-2.49143039065983,-1.0245670210718143,blue
1000,1000,CENTRAL SOUTH UNIVERSITY,China,XL,FC,VH,2,A,0.0,0,0.0,0,0.0,0,36.2,351,0.0,0.0,0.0,0.0,14.2,28.173,112.925,2019,-2.9790012969410014,1.0072614697176925,blue
1000,1000,CHARLES STURT UNIVERSITY,Australia,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,19.3,543.0,67.0,208.0,14.2,-33.8738,151.2083,2019,-2.348579614110118,0.4165265605529081,blue
1000,1000,CHONGQING UNIVERSITY,China,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,29.7,436,0.0,0.0,0.0,0.0,14.2,29.439325,106.887703,2019,-2.789687632187914,-0.2747024452786347,blue
1000,1000,CORVINUS UNIVERSITY OF BUDAPEST,Hungary,M,FO,VH,5,A,0.0,0,25.9,376,0.0,0,0.0,0,,0.0,34.1,395.0,14.2,47.48499806,19.054833114,2019,-2.1571789765939307,0.1443847555344672,blue
1000,1000,CRACOW UNIVERSITY OF TECHNOLOGY,Poland,L,FO,HI,4,A,0.0,0,0.0,0,32.8,466,0.0,0,,0.0,,0.0,14.2,50.071667,19.944167,2019,-2.382182685987884,0.6037821686426027,blue
1000,750,DE LA SALLE UNIVERSITY,Philippines,L,CO,MD,5,B,0.0,0,31.4,303,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,14.56473,120.993796,2019,-2.297614854547348,-1.0517456568320165,blue
1000,1000,DIPONEGORO UNIVERSITY,Indonesia,XL,FC,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,-7.048721,110.438082,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,DOSHISHA UNIVERSITY,Japan,L,CO,HI,5,B,0.0,0,0.0,0,0.0,0,0.0,0,23.7,498.0,0.0,0.0,14.2,35.030004500000004,135.76097299999998,2019,-2.8201947543290538,-0.5798796668026358,blue
1000,1000,EDINBURGH NAPIER UNIVERSITY,United Kingdom,M,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,41.7,369.0,92.5,89.0,14.2,55.933638,-3.213665,2019,-2.2668563693864705,2.4368149414726115,blue
1000,1000,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL 0 ESPOL,Ecuador,M,FO,HI,4,A,0.0,0,26.0,374,27.1,537,0.0,0,18.1,563.0,0.0,0.0,14.2,-2.146366,-79.965626,2019,-2.478172447917557,-0.1992541128361648,blue
1000,1000,FENG CHIA UNIVERSITY,Taiwan,L,FO,VH,4,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.8,576.0,14.2,24.1795375,120.6492175,2019,-2.990394559551558,-0.0502260518162685,blue
1000,800,FLORIDA INTERNATIONAL UNIVERSITY,United States,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,20.8,536,21.1,515.0,16.4,568.0,14.2,25.754977500000003,-80.372935,2019,-2.382278171808468,0.2319230199339813,blue
1000,1000,FORDHAM UNIVERSITY,United States,L,CO,HI,5,B,0.0,0,0.0,0,26.7,544,0.0,0,32.7,436.0,35.1,386.0,14.2,40.861041,-73.88549,2019,-2.308037596507828,-0.031471924247589,blue
1000,1000,FU JEN CATHOLIC UNIVERSITY,Taiwan,L,FC,HI,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,25.034333,121.433557,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,GAZI ÜNIVERSITESI,Turkey,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,39.927103,32.818926250000004,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,GEORGE MASON UNIVERSITY,United States,L,CO,VH,3,A,0.0,0,0.0,0,0.0,0,21.0,533,0.0,0.0,16.1,573.0,14.2,38.8310085,-77.307772,2019,-2.892233078639617,0.6111869602955815,blue
1000,800,HACETTEPE UNIVERSITY,Turkey,XL,FC,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,39.867573,32.734499,2019,-2.869652639487174,-0.3664140931962613,blue
1000,1000,ISTANBUL UNIVERSITY,Turkey,XL,FC,HI,5,A,17.0,481,18.6,487,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,41.014133,28.962753,2019,-2.513381100811028,-1.0579898301160937,blue
1000,800,KASETSART UNIVERSITY,Thailand,XL,CO,HI,4,A,21.9,375,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,13.8517445,100.5677025,2019,-2.561889638886873,-0.4961154655306192,blue
1000,1000,KAZAKH ABLAI KHAN UNIVERSITY OF INTERNATIONAL RELATIONS AND WORLD LANGUAGES,Kazakhstan,M,SP,LO,4,A,0.0,0,0.0,0,48.7,312,0.0,0,0.0,0.0,0.0,0.0,14.2,41.3936135,2.1571545,2019,-2.7632335669698467,-0.5652362074741407,blue
1000,1000,KHON KAEN UNIVERSITY,Thailand,XL,FC,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,17.802659,102.747855,2019,-3.108564534373996,-0.3009237337161131,blue
1000,800,KING FAISAL UNIVERSITY,Saudi Arabia,XL,FO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,100.0,49.0,0.0,0.0,14.2,25.931997,49.64449,2019,-2.3290810015433787,1.787127609458809,blue
1000,1000,KING MONGKUT'S UNIVERSITY OF TECHNOLOGY THONBURI,Thailand,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,13.650835,100.491948,2019,-3.108564534373996,-0.3009237337161131,blue
1000,700,KUWAIT UNIVERSITY,Kuwait,XL,FC,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,56.4,306.0,35.0,387.0,14.2,29.339734,47.916311,2019,-2.1104787226855435,1.0108856933271344,blue
1000,1000,KYOTO INSTITUTE OF TECHNOLOGY,Japan,S,FO,VH,4,A,0.0,0,0.0,0,29.0,511,16.6,600,0.0,0.0,0.0,0.0,14.2,35.049547000000004,135.781965,2019,-2.7246984764708952,-0.4436615289505678,blue
1000,1000,KYUSHU INSTITUTE OF TECHNOLOGY,Japan,M,FO,VH,5,A,0.0,0,0.0,0,0.0,0,25.3,473,15.0,596.0,0.0,0.0,14.2,33.894490000000005,130.83947849999998,2019,-2.606859524135316,-0.6893853434810341,blue
1000,1000,LODZ UNIVERSITY OF TECHNOLOGY,Poland,L,CO,HI,4,A,0.0,0,0.0,0,35.6,423,0.0,0,0.0,0.0,0.0,0.0,14.2,51.7487895,19.4497955,2019,-2.856125469906076,-0.4941377802414886,blue
1000,800,LOYOLA UNIVERSITY CHICAGO,United States,L,FC,HI,5,B,0.0,0,0.0,0,31.1,490,0.0,0,0.0,0.0,0.0,0.0,14.2,41.998188,-87.656028,2019,-2.5195722378411443,-1.1733176404514305,blue
1000,1000,MANCHESTER METROPOLITAN UNIVERSITY,United Kingdom,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,40.4,378.0,37.0,371.0,14.2,53.4704565,-2.2383945,2019,-2.6906586950276754,1.5364990884298086,blue
1000,1000,MARQUETTE UNIVERSITY,United States,M,CO,VH,5,B,0.0,0,0.0,0,31.4,488,0.0,0,0.0,0.0,0.0,0.0,14.2,43.0381805,-87.928479,2019,-2.7563568372408764,-1.1094554892285184,blue
1000,1000,MEIJI UNIVERSITY,Japan,XL,CO,HI,5,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,35.698734,139.762093,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,MIAMI UNIVERSITY,United States,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,27.2,452.0,14.2,39.5047545,-84.7837535,2019,-2.7755819094990226,-0.5074555388313012,blue
1000,1000,MULTIMEDIA UNIVERSITY (MMU),Malaysia,M,SP,HI,2,C,0.0,0,0.0,0,0.0,0,0.0,0,24.6,491.0,22.7,489.0,14.2,2.2485815,102.275817,2019,-3.0330401112124226,1.7082766496223516,blue
1000,1000,MUSTANSIRIYAH UNIVERSITY,Iraq,XL,FC,LO,4,A,0.0,0,0.0,0,30.8,494,0.0,0,0.0,0.0,0.0,0.0,14.2,28.5669,-81.2081,2019,-2.890162197699503,-0.4680864481257076,blue
1000,1000,NATIONAL CHUNG CHENG UNIVERSITY,Taiwan,M,CO,VH,3,A,0.0,0,0.0,0,0.0,0,20.1,550,0.0,0.0,0.0,0.0,14.2,23.563347,120.4740845,2019,-3.022309723591096,0.3549346113299128,blue
1000,1000,NICOLAUS COPERNICUS UNIVERSITY,Poland,L,FC,HI,4,A,0.0,0,0.0,0,37.5,409,0.0,0,0.0,0.0,0.0,0.0,14.2,53.017456,18.573509,2019,-2.842652598487844,-0.5044497658706518,blue
1000,1000,NORTH0WEST UNIVERSITY,South Africa,XL,CO,HI,2,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,-26.688943,27.092564,2019,-3.367666073342892,0.975301515460564,blue
1000,1000,NOTRE DAME UNIVERSITY 0 LOUAIZE (NDU),Lebanon,M,CO,MD,3,B,0.0,0,0.0,0,0.0,0,0.0,0,77.5,216.0,16.4,567.0,14.2,48.848774,2.343463,2019,-2.596112995880797,1.7718642734092247,blue
1000,1000,NOTTINGHAM TRENT UNIVERSITY,United Kingdom,L,CO,HI,3,A,0.0,0,30.6,319,0.0,0,0.0,0,47.8,338.0,26.5,458.0,14.2,52.956867,-1.1524640000000002,2019,-2.346593097334248,1.451977495405775,blue
1000,1000,NOVOSIBIRSK STATE TECHNICAL UNIVERSITY,Russia,L,FO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,44.7,317.0,14.2,54.843495,83.092979,2019,-2.774248213199125,0.4083285688739536,blue
1000,1000,OCHANOMIZU UNIVERSITY,Japan,S,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,35.718596500000004,139.732527,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,OHIO UNIVERSITY,United States,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,39.962196,-82.0324,2019,-2.9790137648895474,-0.9390363583044514,blue
1000,1000,PLEKHANOV RUSSIAN UNIVERSITY OF ECONOMICS,Russia,L,SP,LO,5,A,0.0,0,19.3,474,40.6,378,0.0,0,0.0,0.0,18.3,542.0,14.2,40.9295,40.276125,2019,-2.318989296884217,-0.8879818711844644,blue
1000,1000,PONTIFICIA UNIVERSIDAD CATÓLICA DEL ECUADOR,Ecuador,L,FC,LO,4,B,0.0,0,0.0,0,33.0,462,0.0,0,17.9,565.0,0.0,0.0,14.2,-0.2100775,-78.4921495,2019,-2.7546101198645268,-0.2087648370381621,blue
1000,1000,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,Brazil,M,FC,HI,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,-30.0578835,-51.1745275,2019,-3.108564534373996,-0.3009237337161131,blue
1000,1000,POZNAN UNIVERSITY OF TECHNOLOGY,Poland,L,FO,VH,4,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,,0.0,14.2,52.3941445,16.918359,2019,-2.614766992576304,0.781799604767106,blue
