Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
UNIVERSITY OF KENTUCKY,United States,38.04,-84.5,600,550,L,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8209294935397984,-1.0149683092437884,blue
UNIVERSITY OF KUFA,Iraq,32.461288,44.417061,650,701,L,FC,LO,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.305340093651253,1.2544678245239351,blue
UNIVERSITY OF KWAZULU-NATAL,South Africa,-29.851261,31.007429,750,700,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.415485246180664,1.2519503065413244,blue
UNIVERSITY OF LAHORE,Pakistan,31.460443,74.243846,1000,701,L,FO,MD,2.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.8096259855099035,2.373756377153285,blue
UNIVERSITY OF LATVIA,Latvia,56.950571,24.115926,750,700,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3013526343854926,0.1242015348529542,blue
UNIVERSITY OF LAUSANNE,Switzerland,46.522912,6.580125,146,138,L,CO,VH,5.0,A,41.9,245,42.8,298,91.2,72,30.9,401.0,99.6,55.0,79.6,152.0,54.5,2018,3.63572649480062,0.0928232723974866,red
UNIVERSITY OF LEEDS,United Kingdom,53.806948625,-1.553621125,101,93,L,FC,VH,5.0,A,74.4,100,86.9,75,47.0,286,42.3,300.0,79.4,194.0,81.3,143.0,64.5,2018,4.2923265143548,-0.3649397702085397,red
UNIVERSITY OF LEICESTER,United Kingdom,52.6217105,-1.1244595,238,239,L,FC,VH,4.0,A,28.7,384,28.8,401,46.2,294,50.9,225.0,87.1,164.0,91.1,94.0,42.8,2018,2.649504796281444,1.181107678344974,blue
UNIVERSITY OF LIEGE,Belgium,50.6361915,5.5629985,319,315,L,FC,VH,5.0,A,24.8,401,33.9,389,14.9,401,78.6,72.0,11.8,401.0,63.8,219.0,35.9,2018,1.6130615475950874,-0.6989700912125073,blue
UNIVERSITY OF LIMERICK (UL),Ireland,52.674214,-8.571463,550,550,M,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9934585342639288,1.2417378368556686,blue
UNIVERSITY OF LISBON ,Portugal,38.75260975,-9.15862025,305,330,XL,FC,VH,5.0,A,47.4,208,61.0,167,13.9,401,37.5,341.0,6.3,401.0,32.1,401.0,37.3,2018,1.3715801469277185,-1.070189945856285,blue
UNIVERSITY OF LIVERPOOL,United Kingdom,53.406097,-2.9511814375,173,157,L,FC,VH,5.0,A,45.4,222,47.5,259,53.0,264,38.7,330.0,82.3,185.0,96.5,67.0,50.3,2018,3.3716291318711145,-0.0365161294090367,red
UNIVERSITY OF LJUBLJANA,Slovenia,46.054101,14.503849,700,650,XL,FC,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1792557913686514,0.12039451071683,blue
UNIVERSITY OF MACAU,Macau,22.124095,113.545254,550,550,M,FO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9934585342639288,1.2417378368556686,blue
UNIVERSITY OF MANITOBA,Canada,49.8091545,-97.1341575,600,550,L,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8209294935397984,-1.0149683092437884,blue
UNIVERSITY OF MARIBOR,Slovenia,46.554825,15.646896,1000,701,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",United States,39.255014,-76.712013,490,450,M,FC,VH,4.0,A,0.0,0,0.0,0,17.7,401,78.4,73.0,11.2,401.0,15.1,401.0,26.2,2018,-0.0834443964023093,0.3055193169909887,blue
"UNIVERSITY OF MARYLAND, COLLEGE PARK",United States,38.995495,-76.94148,129,131,XL,FC,VH,5.0,A,63.8,139,33.2,397,55.0,254,75.8,84.0,26.1,401.0,33.1,401.0,58.1,2018,2.951988838370459,-0.845380873882284,red
"UNIVERSITY OF MASSACHUSETTS, AMHERST",United States,42.388894,-72.527413,249,251,L,CO,VH,5.0,A,51.9,184,29.5,401,17.4,401,63.1,144.0,17.3,401.0,14.2,401.0,41.5,2018,1.539234397664154,-1.0521809440661325,blue
"UNIVERSITY OF MASSACHUSETTS, BOSTON ",United States,42.3135895,-71.039156,650,600,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.94302633655664,-1.011161285107664,blue
UNIVERSITY OF MIAMI,United States,25.788606,-80.216057,252,252,L,FC,VH,4.0,B,25.4,401,17.9,401,85.8,93,46.5,265.0,7.0,401.0,46.9,309.0,41.2,2018,1.6436690588182097,0.5005709542745862,blue
UNIVERSITY OF MICHIGAN,United States,42.2771875,-83.738498,21,23,XL,FC,VH,5.0,A,99.7,19,92.2,58,89.6,78,66.7,126.0,78.0,204.0,51.2,279.0,87.0,2018,5.460907220680676,-0.5681819869761469,red
UNIVERSITY OF MILANO-BICOCCA ,Italy,45.515816,9.213169,700,700,XL,CO,VH,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.4738816751096224,2.380907680952411,blue
UNIVERSITY OF MINHO,Portugal,41.561095,-8.395231,700,1000,L,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.6076007315203147,-0.2019889340066964,blue
UNIVERSITY OF MINNESOTA,United States,44.974447,-93.23994275,163,137,XL,FC,VH,5.0,A,76.8,91,34.9,379,18.6,401,63.1,143.0,6.6,401.0,24.6,401.0,52.2,2018,2.2838205364948005,-1.1679679601658723,red
UNIVERSITY OF MISSISSIPPI,United States,34.366002,-89.536968,1000,650,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.399540276770749,-1.0146058773078426,blue
"UNIVERSITY OF MISSOURI, COLUMBIA",United States,38.9459185,-92.3281905,650,600,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.94302633655664,-1.011161285107664,blue
UNIVERSITY OF MONS ,Belgium,50.4639,3.954951,600,550,M,CO,VH,,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.898882424432225,-0.2447123702908346,blue
UNIVERSITY OF MONTANA MISSOULA ,United States,46.85427025,-113.99905625,1000,701,M,,,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF MUMBAI,India,19.0715075,72.857448,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF NAIROBI,Kenya,-1.280423,36.816311,1000,701,XL,FC,MD,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSITY OF NEBRASKA,United States,40.8178045,-96.702037,550,500,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.6988326505229574,-1.0187753333799128,blue
UNIVERSITY OF NEW ENGLAND ,Australia,-30.48505,151.643847,1000,701,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF NEW HAMPSHIRE,United States,43.1359435,-70.9323975,800,650,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1765955453059034,-1.009771466416974,blue
UNIVERSITY OF NEW MEXICO,United States,35.08824375,-106.61867975,470,470,L,FC,VH,5.0,A,0.0,0,0.0,0,48.0,282,33.1,378.0,11.6,401.0,6.5,401.0,26.9,2018,-0.2619343121776005,-0.7891142270828586,blue
UNIVERSITY OF NEWCASTLE,Australia,-32.893239,151.702652,224,245,L,FC,VH,4.0,A,40.0,256,37.0,349,28.4,401,49.1,245.0,99.5,57.0,74.6,168.0,44.0,2018,2.6602044409327625,1.0609670893194192,blue
"UNIVERSITY OF NORTH CAROLINA, CHAPEL HILL",United States,35.907882,-79.0500079375,80,78,L,FC,VH,5.0,A,77.5,88,48.1,250,86.9,85,61.5,156.0,28.5,401.0,14.1,401.0,67.8,2018,3.489388192641065,-0.9539250194947868,red
UNIVERSITY OF NOTRE DAME,United States,41.700892,-86.23848525,216,203,L,CO,VH,5.0,B,36.3,290,34.1,385,42.3,319,72.0,101.0,79.3,198.0,20.5,401.0,45.9,2018,2.4792363279663263,-0.4926555600526288,blue
UNIVERSITY OF OKLAHOMA,United States,35.20446,-97.445274,550,470,L,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.6590162544325795,-1.0217847094952175,blue
UNIVERSITY OF OREGON,United States,44.044819,-123.07493,600,600,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8872901536904283,-1.0099526823849472,blue
UNIVERSITY OF OSLO,Norway,59.919353,10.7719675,142,113,L,FC,VH,5.0,A,62.8,145,41.5,309,51.7,268,48.9,246.0,78.4,201.0,42.4,333.0,55.5,2018,3.218370351418263,-0.4552292849742599,red
UNIVERSITY OF OTAGO,New Zealand,-45.8657665,170.5134355,151,169,L,FC,VH,5.0,A,63.9,137,49.9,229,18.9,401,57.2,174.0,100.0,28.0,65.7,207.0,54.2,2018,3.4226500902009365,-0.264222731219016,red
UNIVERSITY OF OTTAWA,Canada,45.42237,-75.683077,289,291,XL,FC,VH,5.0,A,32.6,328,36.0,363,7.7,401,66.0,129.0,85.1,170.0,52.1,274.0,38.3,2018,2.1347320280712814,-0.3254477453520861,blue
UNIVERSITY OF OULU,Finland,65.05857,25.468875,420,420,M,FC,VH,4.0,A,0.0,0,0.0,0,52.1,267,33.7,371.0,30.5,400.0,8.5,401.0,29.3,2018,0.0012871555721353,0.4850977130923674,blue
UNIVERSITY OF OXFORD,United Kingdom,51.7508475,-1.2477805,6,6,L,FC,VH,5.0,A,100.0,4,100.0,2,100.0,6,76.3,81.0,98.6,68.0,98.5,50.0,95.3,2018,6.517496125179648,-0.1318281823910212,red
UNIVERSITY OF PATRAS,Greece,38.286786,21.78689,750,700,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3013526343854926,0.1242015348529542,blue
UNIVERSITY OF PENNSYLVANIA,United States,39.9492625,-75.191259,19,18,L,FC,VH,5.0,B,97.4,34,94.9,48,100.0,15,67.4,124.0,67.1,233.0,64.5,213.0,88.7,2018,5.628424158632032,-0.5325417635976906,red
UNIVERSITY OF PITTSBURGH,United States,40.443979,-79.9543695,142,145,L,FC,VH,5.0,A,51.0,188,27.5,401,97.7,47,51.3,221.0,24.3,401.0,25.2,401.0,55.5,2018,2.703298002578989,-0.7379364169593833,red
UNIVERSITY OF PLYMOUTH,United Kingdom,50.374824,-4.138756,750,700,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1872200225903216,-1.0035472368354157,blue
UNIVERSITY OF PORTO,Portugal,41.146895,-8.615609,301,323,L,FC,VH,5.0,A,45.6,220,49.3,238,15.4,401,52.8,208.0,5.7,401.0,9.0,401.0,37.6,2018,1.1987371568512015,-1.1834283821038452,blue
UNIVERSITY OF PORTSMOUTH,United Kingdom,50.7947455,-1.0946335,650,650,L,CO,HI,,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.087339927599696,-0.2358897192958689,blue
UNIVERSITY OF PRETORIA,South Africa,-25.75,28.25,550,600,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.831553970824217,-1.00874407966223,blue
UNIVERSITY OF PUNE,India,18.555733,73.824523,1000,701,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSITY OF PÉCS,Hungary,46.0674005,18.1960975,800,701,L,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.244283418659546,-1.0046555270209558,blue
UNIVERSITY OF READING,United Kingdom,51.4414935,-0.9457155,188,175,L,CO,VH,5.0,A,39.4,262,55.8,195,41.3,324,51.6,220.0,88.1,154.0,92.5,90.0,49.1,2018,3.384610878868785,-0.0490788928110349,blue
UNIVERSITY OF ROCHESTER,United States,43.1281065,-77.629155,186,185,M,FC,VH,5.0,B,32.1,334,9.9,401,100.0,16,42.6,297.0,47.3,317.0,90.0,100.0,49.3,2018,2.8525123019900143,-0.0622607515856741,blue
UNIVERSITY OF SALFORD,United Kingdom,53.473027,-2.297551,800,701,L,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3584160304547166,0.123093244667414,blue
UNIVERSITY OF SAN DIEGO,United States,32.7717525,-117.187801,1000,701,M,CO,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSITY OF SAN FRANCISCO,United States,37.777799,-122.453223,1000,701,M,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF SANTO TOMAS,Philippines,14.608711,120.988778,1000,701,XL,FC,LO,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF SASKATCHEWAN,Canada,52.1304975,-106.633973,460,480,L,FC,VH,5.0,A,0.0,0,0.0,0,32.8,397,34.1,368.0,69.2,226.0,57.1,250.0,27.2,2018,0.5847570468080161,-0.1214911707925828,blue
UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,China,39.9893735,116.3552755,600,600,L,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0014227654855987,0.1177960893034228,blue
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,China,31.8408885,117.26286,97,104,L,CO,VH,4.0,A,62.9,144,57.9,183,67.6,179,96.7,23.0,14.4,401.0,5.2,401.0,64.9,2018,3.2303596256325937,0.0020325841142727,red
UNIVERSITY OF SEOUL ,South Korea,37.583571,127.0587085,700,650,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1792557913686514,0.12039451071683,blue
UNIVERSITY OF SHARJAH,United Arab Emirates,25.2867925,55.4767045,750,700,L,CO,MD,2.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.529617857975834,2.3796990782296943,blue
UNIVERSITY OF SOUTH AUSTRALIA (UNISA),Australia,-34.9202175,138.604911,279,288,L,CO,VH,3.0,A,32.0,336,36.4,358,29.4,401,41.9,305.0,100.0,9.0,65.7,206.0,39.1,2018,2.1173055433963164,2.17345607918864,blue
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,United States,33.9968505,-81.026572,650,600,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.94302633655664,-1.011161285107664,blue
UNIVERSITY OF SOUTH FLORIDA,United States,28.0579745,-82.4131625,550,500,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8129652623181285,0.1089734383084571,blue
UNIVERSITY OF SOUTHAMPTON,United Kingdom,50.934787375,-1.3980085,102,87,L,FC,VH,5.0,A,62.1,151,58.4,181,62.6,204,56.0,186.0,92.7,130.0,95.3,78.0,63.9,2018,4.379406556077569,-0.0428919582160346,red
UNIVERSITY OF SOUTHERN CALIFORNIA,United States,34.022018,-118.2853775,132,136,XL,FC,VH,5.0,B,64.8,135,55.0,199,27.8,401,70.4,107.0,44.6,332.0,75.8,163.0,57.2,2018,3.4373721978716616,-0.5746666873821425,red
UNIVERSITY OF SOUTHERN DENMARK,Denmark,55.368435,10.428221,384,390,L,FO,VH,4.0,A,25.6,401,20.7,401,41.2,325,26.0,401.0,73.5,213.0,41.5,342.0,31.6,2018,1.1160139600369785,0.8145159337546324,blue
UNIVERSITY OF SOUTHERN QUEENSLAND ,Australia,-27.603528,151.9319815,800,701,L,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3584160304547166,0.123093244667414,blue
UNIVERSITY OF ST ANDREWS,United Kingdom,56.341364,-2.793838,92,77,M,FC,VH,5.0,A,53.0,180,57.1,187,72.0,157,69.6,112.0,98.0,77.0,99.9,22.0,65.3,2018,4.626068058615088,0.0771708809077104,red
UNIVERSITY OF ST GALLEN (HSG),Switzerland,47.43251,9.37513,372,288,M,SP,VH,5.0,A,13.8,401,93.7,50,5.5,401,34.9,363.0,100.0,41.0,95.9,72.0,32.8,2018,2.568125726739233,-0.0216976631485355,blue
UNIVERSITY OF STIRLING,United Kingdom,56.1454835,-3.9199285,460,385,M,CO,VH,4.0,A,0.0,0,0.0,0,23.5,401,42.6,298.0,71.3,221.0,62.2,228.0,27.6,2018,0.6777305681006285,1.0183979603722313,blue
UNIVERSITY OF STRATHCLYDE,United Kingdom,55.8615225,-4.242985,277,272,L,CO,VH,5.0,A,30.4,360,63.9,151,29.0,401,32.6,385.0,87.6,160.0,77.7,158.0,39.2,2018,2.551765655027592,-0.1503561779407249,blue
UNIVERSITY OF SURREY,United Kingdom,51.242871,-0.5886405,272,261,L,CO,VH,4.0,A,29.4,371,35.6,368,24.6,401,47.8,256.0,95.7,111.0,99.1,37.0,39.6,2018,2.544369053542152,1.2196300486171492,blue
UNIVERSITY OF SUSSEX,United Kingdom,50.865798,-0.08701,228,187,L,FC,HI,4.0,A,36.6,287,20.9,401,31.7,401,54.7,196.0,94.1,125.0,97.9,54.0,43.7,2018,2.781551287863832,1.2195116364272878,blue
UNIVERSITY OF SZEGED,Hungary,46.250714,20.148963,550,550,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.765193310673587,-1.0137597065210713,blue
UNIVERSITY OF TAMPERE,Finland,61.493647,23.778676,600,550,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9350621053349693,0.1127804624445814,blue
UNIVERSITY OF TARTU,Estonia,58.375331832,26.718830458,314,347,M,FC,VH,5.0,A,28.5,388,37.9,341,79.2,124,17.9,401.0,16.0,401.0,15.9,401.0,36.3,2018,1.1625691317951743,-0.8193714354629313,blue
UNIVERSITY OF TASMANIA,Australia,-42.9041217,147.3247697,313,370,M,CO,VH,5.0,A,24.7,401,17.1,401,31.2,401,46.2,272.0,97.3,91.0,90.1,99.0,36.5,2018,2.1448879402960417,0.1327702504285907,blue
UNIVERSITY OF TECHNOLOGY SYDNEY (UTS),Australia,-33.883964,151.200549,176,193,L,CO,VH,3.0,A,50.7,191,87.0,73,11.5,401,45.8,275.0,97.2,96.0,94.5,81.0,50.1,2018,3.3906000852259326,2.0979526264112383,red
UNIVERSITY OF TEHRAN,Iran,35.728954,51.388721,650,600,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0571589483518102,0.1165874865807057,blue
UNIVERSITY OF TENNESSEE,United States,35.9402135,-83.943768,460,470,L,FC,VH,5.0,A,0.0,0,0.0,0,21.7,401,67.4,125.0,5.8,401.0,5.9,401.0,27.4,2018,-0.1617023665691219,-0.9017547269485569,blue
UNIVERSITY OF TEXAS AT AUSTIN,United States,30.2853755,-97.735642,67,67,XL,FC,VH,5.0,A,97.6,32,82.1,91,13.5,401,95.7,28.0,6.3,401.0,20.9,401.0,70.6,2018,3.740299636648791,-1.3985756542314989,red
UNIVERSITY OF TEXAS DALLAS ,United States,32.985556,-96.750326,430,380,L,CO,VH,3.0,A,0.0,0,0.0,0,7.3,401,65.7,131.0,23.0,401.0,70.8,186.0,29.1,2018,0.4000460760493964,1.8292448563347536,blue
UNIVERSITY OF THE PACIFIC,United States,37.979673,-121.312043,1000,701,M,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSITY OF THE PHILIPPINES,Philippines,14.654002,121.0681,367,374,XL,FC,MD,5.0,A,46.0,218,56.6,191,40.7,327,2.1,401.0,1.9,401.0,1.5,401.0,32.9,2018,0.6501433263847829,-1.2003251972573852,blue
UNIVERSITY OF THE SUNSHINE COAST ,Australia,-26.717528,153.0626015,1000,1000,M,CO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-3.2064627332106688,2.403749825769157,blue
UNIVERSITY OF THE WESTERN CAPE,South Africa,-33.9329895,18.6304745,1000,701,L,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSITY OF THE WITWATERSRAND,South Africa,-26.1909565,28.0293305,364,359,L,FC,VH,5.0,A,34.7,309,43.6,290,13.9,401,33.7,372.0,88.3,153.0,14.6,401.0,33.0,2018,1.3735266462400604,-0.5360617237168379,blue
UNIVERSITY OF TORONTO,Canada,43.548175,-79.6626575,31,32,XL,FC,VH,5.0,A,99.7,17,95.6,41,74.5,150,50.0,233.0,97.0,99.0,92.1,91.0,84.0,2018,5.668300028921653,-0.2275111188449307,red
UNIVERSITY OF TROMSO,Norway,69.649208,18.955324,367,377,M,FC,HI,3.0,A,18.5,401,5.4,401,96.7,51,10.0,401.0,41.0,347.0,29.0,401.0,32.9,2018,0.7353266462852663,1.8432288258959684,blue
UNIVERSITY OF TSUKUBA,Japan,36.109331,140.1019965,250,225,L,FC,VH,3.0,A,42.4,240,29.5,401,70.7,164,23.8,401.0,15.3,401.0,32.0,401.0,41.3,2018,1.4342348113499588,1.4684642534348913,blue
UNIVERSITY OF TULSA,United States,36.1519115,-95.94638,800,701,S,CO,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.244283418659546,-1.0046555270209558,blue
UNIVERSITY OF TURKU,Finland,60.45249819,22.28416553,276,234,L,FC,VH,4.0,A,32.8,326,33.6,391,75.2,146,25.3,401.0,46.4,324.0,7.3,401.0,39.3,2018,1.5053358728530202,0.4339707453857309,blue
UNIVERSITY OF TWENTE,Netherlands,52.241198,6.851607,179,177,M,FO,VH,4.0,A,28.9,379,28.2,401,42.7,316,92.2,35.0,88.0,156.0,76.8,161.0,49.7,2018,3.1740005593847704,1.079265746853261,blue
UNIVERSITY OF ULSAN ,South Korea,35.542671,129.2571275,600,600,L,FC,VH,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1155553772807694,1.245544860991793,blue
UNIVERSITY OF ULSTER,United Kingdom,55.149336,-6.6763,650,650,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.2376522202976106,1.2493518851279173,blue
UNIVERSITY OF UTAH,United States,40.769755,-111.837882,391,420,L,FC,VH,5.0,A,21.2,401,11.1,401,60.1,221,38.2,335.0,16.3,401.0,17.2,401.0,31.0,2018,0.6040510023824983,-0.765954793529739,blue
UNIVERSITY OF VERMONT,United States,44.477893,-73.1972305,600,600,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8872901536904283,-1.0099526823849472,blue
UNIVERSITY OF VICTORIA,Canada,48.4647795,-123.310659,346,325,L,CO,VH,4.0,A,23.6,401,17.4,401,6.9,401,74.4,91.0,82.5,181.0,46.1,312.0,33.9,2018,1.557207606955994,0.8213186569159131,blue
UNIVERSITY OF VIRGINIA,United States,38.041,-78.5222,173,172,L,FC,VH,5.0,A,47.7,207,49.2,239,60.6,217,53.3,203.0,50.7,307.0,17.5,401.0,50.3,2018,2.6047935470238306,-0.7346473001015389,red
UNIVERSITY OF WAIKATO,New Zealand,-37.7876825,175.3156765,292,324,M,CO,VH,4.0,A,25.8,401,31.4,401,13.9,401,64.4,133.0,97.3,89.0,79.7,150.0,38.1,2018,2.2479308758493346,1.1096589312322187,blue
UNIVERSITY OF WARSAW ,Poland,52.229678,20.982649,420,366,XL,CO,VH,5.0,A,0.0,0,0.0,0,29.1,401,7.3,401.0,8.0,401.0,10.8,401.0,29.2,2018,-0.4701629170076216,-0.8390060543065212,blue
UNIVERSITY OF WASHINGTON,United States,47.654538,-122.3076595,61,59,XL,FC,VH,5.0,A,92.3,55,56.7,190,28.0,401,98.8,16.0,57.2,275.0,39.4,360.0,72.9,2018,4.227105003163762,-0.8273375639968802,red
UNIVERSITY OF WATERLOO,Canada,43.47162025,-80.541273,152,152,XL,CO,VH,4.0,A,48.8,202,82.4,90,8.5,401,80.9,65.0,77.6,205.0,80.7,147.0,53.7,2018,3.6189058895909447,0.7529026446268013,red
UNIVERSITY OF WESTMINSTER,United Kingdom,51.519489453125,-0.1417323671875,600,1000,L,CO,HI,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.496128365787892,-0.1995717285612622,blue
UNIVERSITY OF WINDSOR,Canada,42.306249,-83.06394575,700,700,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1314838397241105,-1.0023386341126983,blue
UNIVERSITY OF WISCONSIN-MADISON,United States,43.0732435,-89.408095,55,53,XL,FC,VH,5.0,A,94.0,49,62.1,160,84.0,102,54.2,199.0,53.2,296.0,30.9,401.0,75.8,2018,4.257395994337795,-0.7816809735211449,red
